control_value,treatment_value,incremental_value,targeting_policy,retry_all_policy,no_intervention_policy,targeting_selected_value
56418645.68427123,56418561.38452293,-84.29974830150604,0,1,0,56418645.68427123
1143834.2807385316,1143926.0902630494,91.80952451773919,0,1,0,1143834.2807385316
14851905.397995414,14852215.721179979,310.32318456470966,0,1,0,14851905.397995414
46505.470330402524,46506.63778432368,1.167453921152628,1,1,0,46506.63778432368
1143834.2807385316,1143916.3251273062,82.04438877454959,0,1,0,1143834.2807385316
2538430.5795847196,2538519.5038974327,88.92431271309033,1,1,0,2538519.5038974327
1441571.662447081,1441679.9360623967,108.27361531578936,0,1,0,1441571.662447081
272025.46842776664,272067.45006719185,41.98163942521205,0,1,0,272025.46842776664
3544288.316713967,3544422.7566285618,134.43991459487006,1,1,0,3544422.7566285618
1886146.6727193943,1886286.056166872,139.38344747759402,0,1,0,1886146.6727193943
210527.60844440912,210547.90912499145,20.300680582324276,1,1,0,210547.90912499145
3333185.540455103,3333339.3413951322,153.8009400293231,0,1,0,3333185.540455103
923573.9689023267,923638.831126893,64.86222456640098,0,1,0,923573.9689023267
3441310.012507437,3441441.235171167,131.22266373038292,0,1,0,3441310.012507437
8467870.481783658,8468066.412227713,195.93044405430555,1,1,0,8468066.412227713
252013.05452287509,252051.97710622064,38.92258334555663,1,1,0,252051.97710622064
2223204.995950113,2223334.7592931506,129.76334303757176,1,1,0,2223334.7592931506
1102547.2567188914,1102644.3032455067,97.04652661527507,1,1,0,1102644.3032455067
9261409.531546298,9261552.44800829,142.9164619911462,0,1,0,9261409.531546298
665220.4480806327,665248.7700315567,28.321950924000703,0,1,0,665220.4480806327
188776.47087672603,188809.3977390524,32.926862326363334,0,1,0,188776.47087672603
2474176.223907786,2474282.999913416,106.77600562991574,1,1,0,2474282.999913416
209409779.47501644,209409717.056376,-62.418640434741974,1,1,0,209409717.056376
4946978.462005302,4947148.940111078,170.47810577601194,1,1,0,4947148.940111078
184720.2824123917,184724.46208886566,4.179676473955624,0,1,0,184720.2824123917
6797015.160596746,6797226.953793328,211.7931965822354,0,1,0,6797015.160596746
6797015.160596746,6797251.785942709,236.6253459630534,0,1,0,6797015.160596746
55655.11606647748,55663.657901984494,8.541835507014184,0,1,0,55655.11606647748
5871384.695678936,5871381.0878881365,-3.6077907998114824,0,1,0,5871384.695678936
2536371.36190086,2536503.784509132,132.4226082721725,0,1,0,2536371.36190086
3308808.053273834,3308992.7294994327,184.6762255989015,0,1,0,3308808.053273834
288196.10653092293,288220.83928622014,24.73275529721286,0,1,0,288196.10653092293
1143834.2807385316,1143903.6647476957,69.38400916405953,0,1,0,1143834.2807385316
2666777.8768750248,2666876.5451067467,98.66823172196746,1,1,0,2666876.5451067467
188776.47087672603,188808.1825086416,31.711631915561156,0,1,0,188776.47087672603
1068098.8974435492,1068162.947385411,64.04994186176918,0,1,0,1068098.8974435492
485968.6566888086,486001.77749224275,33.12080343416892,1,1,0,486001.77749224275
314336.0104231434,314355.2673335684,19.256910425028764,0,1,0,314336.0104231434
729193.054336941,729264.0999673967,71.04563045571558,0,1,0,729193.054336941
4996969.950179521,4997176.470615202,206.52043568063527,0,1,0,4996969.950179521
696512.6474617493,696576.7870906867,64.13962893746793,0,1,0,696512.6474617493
1457967.4212666776,1458061.0873924042,93.66612572665326,1,1,0,1458061.0873924042
13464290.526900984,13464514.650321933,224.12342094816267,1,1,0,13464514.650321933
4630434.0091187805,4630570.595242157,136.5861233761534,0,1,0,4630434.0091187805
358617.4844571371,358653.61914145324,36.134684316115454,1,1,0,358653.61914145324
363382.5418187947,363374.8081325099,-7.733686284802388,0,1,0,363382.5418187947
288196.10653092293,288226.4630087795,30.35647785657784,0,1,0,288196.10653092293
142964.98354033005,142967.9536377014,2.970097371347947,1,1,0,142967.9536377014
4818590.949920602,4818777.456314064,186.5063934614882,0,1,0,4818590.949920602
2720773.1330530187,2720772.970276884,-0.1627761349081993,1,1,0,2720772.970276884
2933647.5304894857,2933792.960366804,145.42987731844187,1,1,0,2933792.960366804
5370582.517845528,5370791.155557579,208.63771205116063,1,1,0,5370791.155557579
87082154.59149055,87083122.73882228,968.1473317295313,1,1,0,87083122.73882228
916899.2555327136,916934.9481454376,35.69261272402946,1,1,0,916934.9481454376
949446.97900551,949530.9976274371,84.01862192712724,0,1,0,949446.97900551
314336.0104231434,314361.7735626144,25.76313947100425,0,1,0,314336.0104231434
857953.4482020778,857981.03214743,27.583945352234878,1,1,0,857981.03214743
670039.1966505141,670081.7724250563,42.57577454217244,1,1,0,670081.7724250563
1563225.6622291547,1563282.2380289088,56.57579975412227,1,1,0,1563282.2380289088
448728.62425109005,448727.0955742543,-1.5286768357618712,0,1,0,448728.62425109005
5230498.624478682,5230703.228797763,204.6043190807104,1,1,0,5230703.228797763
358617.4844571371,358643.9718304977,26.487373360607307,1,1,0,358643.9718304977
1007463.4510234176,1007550.3469547938,86.89593137614429,0,1,0,1007463.4510234176
6743459.567150459,6743648.126720972,188.55957051366568,0,1,0,6743459.567150459
456554.533892592,456590.54536162544,36.01146903343033,0,1,0,456554.533892592
2671494.157679522,2671518.6114133685,24.45373384654522,1,1,0,2671518.6114133685
9261969.157809157,9262249.536183026,280.37837386876345,0,1,0,9261969.157809157
5032931.654638072,5033047.745969769,116.09133169706911,0,1,0,5032931.654638072
1136722.8803715664,1136810.1973405883,87.31696902192198,1,1,0,1136810.1973405883
26760882.45029559,26760969.061043523,86.61074793338776,1,1,0,26760969.061043523
869135.7452143782,869162.1896338885,26.44441951031331,1,1,0,869162.1896338885
18136105.88351695,18136227.742684748,121.8591677993536,0,1,0,18136105.88351695
1023162.4888987541,1023163.7298549198,1.2409561657113954,0,1,0,1023162.4888987541
41415.660086455835,41431.922258140185,16.262171684349596,1,1,0,41431.922258140185
557403.996639694,557462.0508044717,58.0541647777427,0,1,0,557403.996639694
200327.36719258642,200362.76911534404,35.40192275762092,1,1,0,200362.76911534404
336499.631565286,336529.7869965358,30.155431249761023,0,1,0,336499.631565286
173787.50616403052,173821.4803089203,33.97414488976938,0,1,0,173787.50616403052
11092492.727641108,11092723.700539917,230.97289880923927,0,1,0,11092492.727641108
7635916.430636806,7636213.9208451025,297.49020829610527,0,1,0,7635916.430636806
4672251.772108818,4672369.968859213,118.19675039499998,0,1,0,4672251.772108818
7803938.902313549,7804195.445760534,256.5434469850734,1,1,0,7804195.445760534
50491357.451323405,50492130.316965446,772.8656420409679,1,1,0,50492130.316965446
7803938.902313549,7804176.6629602695,237.76064672041684,0,1,0,7803938.902313549
658591.290558868,658658.6923101473,67.40175127936527,1,1,0,658658.6923101473
1688815.3479957532,1688935.7546721615,120.4066764083691,1,1,0,1688935.7546721615
47228.480858625044,47240.85272421073,12.371865585686464,0,1,0,47228.480858625044
321519.5527286986,321559.8347013726,40.28197267401265,0,1,0,321519.5527286986
642908.6820874109,642978.0249671626,69.34287975169718,0,1,0,642908.6820874109
909129.627527158,909186.6055792758,56.97805211774539,0,1,0,909129.627527158
5064724.657256247,5064792.101536326,67.44428007956594,1,1,0,5064792.101536326
940814.7458863003,940878.5887159097,63.84282960940618,0,1,0,940814.7458863003
1847818.0306055099,1847890.845089019,72.81448350916617,1,1,0,1847890.845089019
200327.36719258642,200358.3821627992,31.014970212767366,1,1,0,200358.3821627992
344630.39621665515,344671.41785252973,41.02163587458199,0,1,0,344630.39621665515
2083720.0682891896,2083762.21167393,42.143384740455076,0,1,0,2083720.0682891896
41415.660086455835,41432.57370920924,16.913622753403615,1,1,0,41432.57370920924
178626.14700197647,178662.62652940268,36.47952742621419,1,1,0,178662.62652940268
96967.17098822602,96987.74025114636,20.569262920340407,1,1,0,96987.74025114636
25615.498348363304,25627.341274820075,11.842926456771238,0,1,0,25615.498348363304
5064724.657256247,5064790.705208698,66.04795245174319,1,1,0,5064790.705208698
1692722.1104410996,1692854.8625669375,132.75212583784014,1,1,0,1692854.8625669375
3949608.8918481655,3949558.6192820324,-50.27256613317877,0,1,0,3949608.8918481655
674378.2538219108,674412.094805522,33.84098361118231,0,1,0,674378.2538219108
128287.41712272058,128318.00525761838,30.588134897800046,1,1,0,128318.00525761838
406030.7043884612,406081.66647252743,50.962084066239186,0,1,0,406030.7043884612
5085619.732653755,5085798.733856088,179.00120233278722,0,1,0,5085619.732653755
5064724.657256247,5064784.26038476,59.60312851332128,1,1,0,5064784.26038476
5408579.412974305,5408710.741521852,131.32854754664004,1,1,0,5408710.741521852
2491099.527741081,2491165.2607649346,65.7330238535069,1,1,0,2491165.2607649346
18261271.01981089,18261638.9514774,367.9316665120423,1,1,0,18261638.9514774
15166325.820369095,15166667.870884584,342.05051548965275,1,1,0,15166667.870884584
977831.881083325,977912.4006527624,80.51956943736877,0,1,0,977831.881083325
94122.05293571614,94148.60640446881,26.55346875266696,1,1,0,94148.60640446881
117464.93800014911,117458.01526662413,-6.922733524974319,1,1,0,117458.01526662413
3303913.5029092655,3303911.929161646,-1.5737476195208728,0,1,0,3303913.5029092655
7262505.909070471,7262739.551002025,233.64193155337125,1,1,0,7262739.551002025
2311697.886006038,2311698.005883378,0.11987733980640769,0,1,0,2311697.886006038
622920.6365021671,622955.6561235291,35.01962136197835,0,1,0,622920.6365021671
14064897.145826096,14065126.42690374,229.2810776438564,0,1,0,14064897.145826096
11377672.495031105,11377986.952121107,314.4570900015533,1,1,0,11377986.952121107
251866.99430029973,251912.2411294305,45.24682913077413,0,1,0,251866.99430029973
246477.5002228199,246509.61903395853,32.11881113864365,1,1,0,246509.61903395853
2492497.284461207,2492506.662579274,9.378118066582829,1,1,0,2492506.662579274
247976.16626194798,248007.7735260704,31.607264122430934,0,1,0,247976.16626194798
5580716.816691661,5580883.835965677,167.01927401591092,1,1,0,5580883.835965677
2911166.6700741975,2911276.925300314,110.25522611662745,1,1,0,2911276.925300314
2852376.305515184,2852516.855025157,140.54950997279957,0,1,0,2852376.305515184
352060.38665947603,352077.7888903078,17.40223083179444,0,1,0,352060.38665947603
2529364.595708025,2529550.9625404906,186.36683246539906,0,1,0,2529364.595708025
10950523.461304298,10950825.328300614,301.86699631623924,0,1,0,10950523.461304298
1103001.5846540234,1103093.1409808442,91.55632682074793,1,1,0,1103093.1409808442
28001689.605240937,28001947.037609488,257.4323685504496,1,1,0,28001947.037609488
1295858.0874203388,1295919.8096162411,61.72219590237364,1,1,0,1295919.8096162411
57347.75620794325,57356.64608367888,8.889875735636451,1,1,0,57356.64608367888
3085735.0125213237,3085893.7893438484,158.7768225246109,0,1,0,3085735.0125213237
73557585.94548212,73558399.20827004,813.2627879232168,0,1,0,73557585.94548212
14851905.397995414,14852246.227530835,340.82953542098403,0,1,0,14851905.397995414
363382.5418187947,363378.05980151164,-4.482017283036839,0,1,0,363382.5418187947
8954391.253223268,8954593.42108947,202.1678662020713,1,1,0,8954593.42108947
4916904.179045604,4917131.256900622,227.07785501796752,1,1,0,4917131.256900622
949446.97900551,949531.4001254764,84.4211199664278,0,1,0,949446.97900551
541306.8324120705,541319.0813056588,12.248893588315696,1,1,0,541319.0813056588
1023162.4888987541,1023155.5144459482,-6.974452805938199,1,1,0,1023155.5144459482
909122.3095161726,909139.326050437,17.016534264432266,1,1,0,909139.326050437
8715341.999473402,8715616.37394762,274.3744742181152,0,1,0,8715341.999473402
188776.47087672603,188805.19756261358,28.726685887551866,0,1,0,188776.47087672603
877596.8530442578,877645.565419889,48.71237563120667,1,1,0,877645.565419889
918396.4697902963,918482.9577347938,86.48794449749403,1,1,0,918482.9577347938
328891.0801646634,328936.18236294,45.10219827661058,1,1,0,328936.18236294
87082154.59149055,87083180.13720296,1025.5457124114037,1,1,0,87083180.13720296
49049533.51043717,49049635.7599303,102.24949312955141,1,1,0,49049635.7599303
7926732.763656111,7926936.569004561,203.80534844938666,1,1,0,7926936.569004561
406030.7043884612,406085.82309642265,55.11870796146104,0,1,0,406030.7043884612
251866.99430029973,251919.8782551477,52.8839548479591,0,1,0,251866.99430029973
8479014.152744133,8479285.547529401,271.3947852682322,0,1,0,8479014.152744133
8752169.209834285,8752284.310693366,115.10085908137262,0,1,0,8752169.209834285
288196.10653092293,288226.24526100006,30.138730077131186,0,1,0,288196.10653092293
275300.34936256433,275336.32340105524,35.97403849090915,0,1,0,275300.34936256433
1563796.9995148082,1563905.6080814346,108.60856662644073,0,1,0,1563796.9995148082
96967.17098822602,96988.77465903245,21.60367080643482,1,1,0,96988.77465903245
1186985.7947192837,1187047.3319259833,61.53720669960603,1,1,0,1187047.3319259833
2720773.1330530187,2720762.644140065,-10.488912953529507,1,1,0,2720762.644140065
14397904.552325727,14398313.875555385,409.3232296574861,1,1,0,14398313.875555385
1589807.758968432,1589894.18931931,86.4303508780431,0,1,0,1589807.758968432
178626.14700197647,178659.202900519,33.05589854254504,1,1,0,178659.202900519
553199.9642455443,553252.5915902036,52.627344659296796,0,1,0,553199.9642455443
5339509.742037672,5339480.473096531,-29.26894114073366,0,1,0,5339509.742037672
136808.25456196745,136839.67867562477,31.424113657325506,1,1,0,136839.67867562477
2394563.5366497464,2394643.5602440606,80.02359431423247,1,1,0,2394643.5602440606
18378690.41092002,18378909.799883615,219.3889635950327,1,1,0,18378909.799883615
219236.16556815492,219251.69191043125,15.526342276338255,0,1,0,219236.16556815492
316679.49738564814,316721.45715478953,41.959769141394645,0,1,0,316679.49738564814
5370582.517845528,5370796.587110964,214.06926543544978,1,1,0,5370796.587110964
1366738.4142475734,1366746.591534969,8.177287395577878,1,1,0,1366746.591534969
302522.87517644186,302574.03574144107,51.16056499921251,0,1,0,302522.87517644186
10753432.679771453,10753626.16066728,193.48089582659304,0,1,0,10753432.679771453
4711523.516344199,4711604.506794196,80.99044999666512,1,1,0,4711604.506794196
56418645.68427123,56418599.17566103,-46.50861020386219,0,1,0,56418645.68427123
125632.45175601031,125643.00271705148,10.550961041168193,1,1,0,125643.00271705148
9569752.467083942,9570017.66959299,265.20250904746354,1,1,0,9570017.66959299
3555873.389357666,3556027.960955454,154.57159778801724,1,1,0,3556027.960955454
304624.5451172913,304666.8076747068,42.2625574155245,0,1,0,304624.5451172913
358194.08558782935,358193.05381495156,-1.0317728777881712,1,1,0,358193.05381495156
1323834.5555094294,1323896.2190187704,61.66350934095681,1,1,0,1323896.2190187704
56418645.68427123,56418604.414986566,-41.269284665584564,0,1,0,56418645.68427123
73383.22460362459,73396.74473903314,13.520135408543865,1,1,0,73396.74473903314
1181567.163125584,1181587.928108794,20.76498321001418,0,1,0,1181567.163125584
72854087.0857984,72854895.42893204,808.3431336432695,1,1,0,72854895.42893204
289238.17066096887,289282.11503392766,43.9443729587947,0,1,0,289238.17066096887
2168299.489557914,2168386.9474498024,87.45789188845083,0,1,0,2168299.489557914
2911166.6700741975,2911274.582208422,107.91213422454894,1,1,0,2911274.582208422
28001689.605240937,28001953.18797085,263.5827299132943,0,1,0,28001689.605240937
13464290.526900984,13464503.515860707,212.9889597222209,1,1,0,13464503.515860707
73966.16767497586,73984.7790799341,18.61140495823929,0,1,0,73966.16767497586
4181973.138940897,4182024.8686505975,51.72970970068127,1,1,0,4182024.8686505975
2886472.6845166525,2886577.9220855827,105.23756893025711,0,1,0,2886472.6845166525
1207835.131975527,1207846.335775329,11.203799802111462,1,1,0,1207846.335775329
2529364.595708025,2529548.3899670113,183.79425898613408,1,1,0,2529548.3899670113
15166325.820369095,15166665.781721354,339.96135225892067,1,1,0,15166665.781721354
322223.1419589453,322252.0085939793,28.866635033977218,1,1,0,322252.0085939793
11092492.727641108,11092673.877856525,181.15021541714668,0,1,0,11092492.727641108
940814.7458863003,940880.4872107625,65.74132446211297,0,1,0,940814.7458863003
1036195.9052392339,1036258.9866530815,63.08141384762712,1,1,0,1036258.9866530815
7635916.430636806,7636167.923037536,251.49240073002875,0,1,0,7635916.430636806
