transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status
T0031500,795.89,BANK_DECLINE,0,1,CONTROL,0.5461888934235075,0.3566027156578347,0.5461888934235075,0.5881194043582874,0.04193051093477984,0.5461888934235075,1,1,753.0327426972873,0.0,0.0,753.0327426972873,369.5003366288101,397.8665998245097,28.366263195699617,26.616263195699617,0.0419305109347798,0.5461888934235075,INTERVENE,0.475,434.7062783868354,1.5,0.25,432.9562783868354,RECOVERED
T0034584,436.71,NETWORK_ERROR,0,1,CONTROL,0.7206602273139775,0.1680458293484408,0.7206602273139775,0.7479991816786681,0.027338954364690582,0.7206602273139775,1,1,403.87196646977185,0.0,0.0,403.87196646977185,267.511598689744,277.65991423625746,10.148315546513459,8.398315546513459,0.02733895436469062,0.7206602273139775,INTERVENE,0.475,314.7195278702871,1.5,0.25,312.9695278702871,RECOVERED
T0033862,759.17,NETWORK_ERROR,1,0,RECLAIM,0.5503153827561498,0.3451380583422482,0.5503153827561498,0.5915855569850857,0.041270174228935974,0.5915855569850857,0,0,0.0,1.5,0.25,-1.75,355.1154897579383,381.7469062019124,26.631416443974103,24.881416443974103,0.04127017422893593,0.5503153827561498,INTERVENE,0.475,417.7829291269862,1.5,0.25,416.0329291269862,NOT_RECOVERED
T0018843,553.95,LIMIT_EXCEEDED,1,0,RECLAIM,0.6342411706599268,0.1053268310338697,0.6342411706599268,0.6617824370833535,0.02754126642342669,0.6617824370833535,0,0,0.0,1.5,0.25,-1.75,298.6372120140065,311.60522386897514,12.968011854968665,11.218011854968665,0.0275412664234267,0.6342411706599268,INTERVENE,0.475,351.3378964870665,1.5,0.25,349.5878964870665,NOT_RECOVERED
T0026881,517.86,LIMIT_EXCEEDED,0,1,CONTROL,0.6480280685057485,0.0640904794917767,0.6480280685057485,0.6732311576851772,0.025203089179428706,0.6480280685057485,1,1,399.52979724463097,0.0,0.0,399.52979724463097,285.24964322292885,296.34356422101894,11.093920998090084,9.343920998090084,0.025203089179428758,0.6480280685057485,INTERVENE,0.475,335.5878155563869,1.5,0.25,333.8378155563869,RECOVERED
T0027948,423.79,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7081785805523099,0.1259444120872241,0.7081785805523099,0.7340598287769041,0.025881248224594255,0.7340598287769041,0,0,0.0,1.5,0.25,-1.75,255.1011505544239,264.42413261175955,9.32298205733565,7.5729820573356506,0.02588124822459424,0.7081785805523099,INTERVENE,0.475,300.1190006522634,1.5,0.25,298.3690006522634,NOT_RECOVERED
T0027304,430.14,NETWORK_ERROR,1,0,RECLAIM,0.6962839199248774,0.0867981185712329,0.6962839199248774,0.7208198980632121,0.024535978138334746,0.7208198980632121,1,1,366.2999446065457,1.5,0.25,364.5499446065457,254.5746305190137,263.54545030997355,8.970819790959837,7.220819790959837,0.024535978138334774,0.6962839199248774,INTERVENE,0.475,299.4995653164867,1.5,0.25,297.7495653164867,RECOVERED
T0019516,607.12,INSUFFICIENT_FUNDS,0,1,CONTROL,0.5890769269056519,0.2362760491016698,0.5890769269056519,0.6240916566735293,0.03501472976787734,0.5890769269056519,1,1,531.1045112067526,0.0,0.0,531.1045112067526,303.99432628351553,322.06374760968816,18.06942132617263,16.31942132617263,0.035014729767877326,0.5890769269056519,INTERVENE,0.475,357.6403838629594,1.5,0.25,355.8903838629594,RECOVERED
T0045263,378.61,NETWORK_ERROR,0,1,CONTROL,0.7278380314849068,0.1927778546507512,0.7278380314849068,0.7560387038422188,0.02820067235731205,0.7278380314849068,0,0,0.0,0.0,0.0,0.0,234.2317435354255,243.30724161244711,9.07549807702162,7.325498077021621,0.028200672357312065,0.7278380314849068,INTERVENE,0.475,275.5667571005006,1.5,0.25,273.8167571005006,NOT_RECOVERED
T0010693,479.53,BANK_DECLINE,0,1,CONTROL,0.6476998327017465,0.0650805038557582,0.6476998327017465,0.6729589612306944,0.02525912852894796,0.6476998327017465,1,1,448.8724072440195,0.0,0.0,448.8724072440195,264.0027756591482,274.2984090771116,10.295633417963415,8.545633417963415,0.025259128528947992,0.6476998327017465,INTERVENE,0.475,310.5915007754685,1.5,0.25,308.8415007754685,RECOVERED
T0020397,601.75,BANK_DECLINE,1,0,RECLAIM,0.5814024520834014,0.2580321841491486,0.5814024520834014,0.617664814547194,0.03626236246379266,0.617664814547194,1,1,586.0720807814297,1.5,0.25,584.3220807814297,297.38008671000875,315.92783183070793,18.547745120699176,16.797745120699176,0.03626236246379264,0.5814024520834014,INTERVENE,0.475,349.85892554118675,1.5,0.25,348.10892554118675,RECOVERED
T0029955,373.36,NETWORK_ERROR,0,1,CONTROL,0.7266571869382785,0.1886815090642948,0.7266571869382785,0.754714853303332,0.02805766636505347,0.7266571869382785,1,1,288.9871797901286,0.0,0.0,288.9871797901286,230.60901821798433,239.51328698493222,8.904268766947894,7.154268766947894,0.028057666365053517,0.7266571869382785,INTERVENE,0.475,271.30472731527567,1.5,0.25,269.55472731527567,RECOVERED
T0036986,375.2,NETWORK_ERROR,0,1,CONTROL,0.7238348681847375,0.1789353419906156,0.7238348681847375,0.7515527381878494,0.027717870003111877,0.7238348681847375,1,1,345.5430533845245,0.0,0.0,345.5430533845245,230.84541616147646,239.6851992628689,8.839783101392442,7.089783101392442,0.027717870003111884,0.7238348681847375,INTERVENE,0.475,271.5828425429135,1.5,0.25,269.8328425429135,RECOVERED
T0008618,406.05,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6929916900557561,0.0761180547961932,0.6929916900557561,0.7171622933696333,0.024170603313877215,0.7171622933696333,0,0,0.0,1.5,0.25,-1.75,239.1808843850688,247.52318683932867,8.34230245425988,6.59230245425988,0.024170603313877225,0.6929916900557561,INTERVENE,0.475,281.3892757471398,1.5,0.25,279.6392757471398,NOT_RECOVERED
T0018355,365.31,NETWORK_ERROR,0,1,CONTROL,0.7266103901645582,0.1885193991037355,0.7266103901645582,0.7546623994684668,0.02805200930390861,0.7266103901645582,0,0,0.0,0.0,0.0,0.0,225.62233538636255,234.3328629773518,8.710527590989244,6.960527590989244,0.028052009303908557,0.7266103901645582,INTERVENE,0.475,265.4380416310148,1.5,0.25,263.6880416310148,NOT_RECOVERED
T0035129,476.71,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6291021277617695,0.1205258392996017,0.6291021277617695,0.6575072160585896,0.02840508829682009,0.6575072160585896,1,1,360.65927433704525,1.5,0.25,358.90927433704525,254.91438402651616,266.4242252221967,11.509841195680536,9.759841195680536,0.02840508829682014,0.6291021277617695,INTERVENE,0.475,299.8992753253132,1.5,0.25,298.1492753253132,RECOVERED
T0022042,337.94,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7328650818776161,0.2103428169020553,0.7328650818776161,0.761680230772492,0.028815148894875908,0.761680230772492,1,1,317.1802368396323,1.5,0.25,315.4302368396323,210.51476190426334,218.79188460916754,8.277122704904201,6.527122704904201,0.028815148894875922,0.7328650818776161,INTERVENE,0.475,247.6644257697216,1.5,0.25,245.9144257697216,RECOVERED
T0042375,579.72,LIMIT_EXCEEDED,0,1,CONTROL,0.5666620777339678,0.2995165791308442,0.5666620777339678,0.6053071510741669,0.038645073340199065,0.5666620777339678,0,0,0.0,0.0,0.0,0.0,279.2295387483455,298.2723623776086,19.042823629263125,17.292823629263125,0.03864507334019911,0.5666620777339678,INTERVENE,0.475,328.5053397039358,1.5,0.25,326.7553397039358,NOT_RECOVERED
T0023498,484.89,LIMIT_EXCEEDED,1,0,RECLAIM,0.6098963769368695,0.1765995856368376,0.6098963769368695,0.6414969850977368,0.031600608160867294,0.6414969850977368,1,1,444.426365741027,1.5,0.25,442.676365741027,251.37275608098085,264.39715213843533,13.024396057454481,11.274396057454481,0.03160060816086725,0.6098963769368695,INTERVENE,0.475,295.73265421291865,1.5,0.25,293.98265421291865,RECOVERED
T0042809,446.49,BANK_DECLINE,1,0,RECLAIM,0.6301999469734957,0.1172863673699576,0.6301999469734957,0.6584208353610714,0.02822088838757575,0.6584208353610714,0,0,0.0,1.5,0.25,-1.75,239.17127817556667,249.88157096331008,10.710292787743413,8.960292787743413,0.028220888387575742,0.6301999469734957,INTERVENE,0.475,281.3779743241961,1.5,0.25,279.6279743241961,NOT_RECOVERED
T0035863,362.46,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6949653908555312,0.0825130281214003,0.6949653908555312,0.7193546884410507,0.024389297585519443,0.6949653908555312,1,1,360.7403373399156,0.0,0.0,360.7403373399156,214.11258223407143,221.6267053164917,7.514123082420269,5.764123082420269,0.024389297585519422,0.6949653908555312,INTERVENE,0.475,251.89715556949585,1.5,0.25,250.14715556949585,RECOVERED
T0030704,462.25,LIMIT_EXCEEDED,0,1,CONTROL,0.6132324978509885,0.1669360325761688,0.6132324978509885,0.6442814818921315,0.03104898404114298,0.6132324978509885,1,1,372.3956272501263,0.0,0.0,372.3956272501263,240.94671381187652,253.1462477539421,12.199533942065585,10.449533942065585,0.031048984041142997,0.6132324978509885,INTERVENE,0.475,283.46672213161946,1.5,0.25,281.71672213161946,RECOVERED
T0030786,415.77,BANK_DECLINE,0,1,CONTROL,0.6445789852674253,0.0744727709959869,0.6445789852674253,0.6703699954778848,0.025791010210459486,0.6445789852674253,0,0,0.0,0.0,0.0,0.0,227.7971139989418,236.91177306686413,9.114659067922332,7.364659067922332,0.02579101021045952,0.6445789852674253,INTERVENE,0.475,267.9966047046374,1.5,0.25,266.2466047046374,NOT_RECOVERED
T0018217,476.02,BANK_DECLINE,0,1,CONTROL,0.6037566149747354,0.1943073517551388,0.6037566149747354,0.6363689642796009,0.03261234930486545,0.6037566149747354,1,1,400.8944385311433,0.0,0.0,400.8944385311433,244.2901902812325,257.48570121991924,13.195510938686738,11.445510938686738,0.03261234930486551,0.6037566149747354,INTERVENE,0.475,287.4002238602736,1.5,0.25,285.6502238602736,RECOVERED
T0014339,405.46,LIMIT_EXCEEDED,0,1,CONTROL,0.6468903335443693,0.0675203190493957,0.6468903335443693,0.6722875862275391,0.025397252683169835,0.6468903335443693,1,1,403.8335475109496,0.0,0.0,403.8335475109496,222.94493144306497,231.69786600504528,8.752934561980311,7.002934561980311,0.02539725268316988,0.6468903335443693,INTERVENE,0.475,262.2881546389,1.5,0.25,260.5381546389,RECOVERED
T0001904,291.86,PAYMENT_TIMEOUT,1,0,RECLAIM,0.754046983773912,0.2867955782812259,0.754046983773912,0.7855611403644802,0.03151415659056822,0.7855611403644802,1,1,212.51562545446836,1.5,0.25,210.76562545446836,187.06472978161588,194.88279326276063,7.818063481144748,6.068063481144748,0.03151415659056824,0.754046983773912,INTERVENE,0.475,220.076152684254,1.5,0.25,218.326152684254,RECOVERED
T0004409,321.38,NETWORK_ERROR,1,0,RECLAIM,0.7161358659088103,0.1526565668286699,0.7161358659088103,0.742940656109292,0.026804790200481765,0.742940656109292,1,1,264.7247149870526,1.5,0.25,262.9747149870526,195.62898289790743,202.95132785134365,7.322344953436215,5.572344953436215,0.026804790200481782,0.7161358659088103,INTERVENE,0.475,230.15174458577343,1.5,0.25,228.40174458577343,RECOVERED
T0009771,461.34,BANK_DECLINE,1,0,RECLAIM,0.602756411668257,0.1971829674679311,0.602756411668257,0.6355331707959249,0.032776759127667865,0.6355331707959249,0,0,0.0,1.5,0.25,-1.75,236.3642965151786,249.21734206274314,12.853045547564534,11.103045547564534,0.03277675912766791,0.602756411668257,INTERVENE,0.475,278.07564295903364,1.5,0.25,276.32564295903364,NOT_RECOVERED
T0041443,364.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6721674621049731,0.0099646760184239,0.6721674621049731,0.6940900113521281,0.021922549247154977,0.6940900113521281,1,1,286.18745434427973,1.5,0.25,284.43745434427973,208.23714367638965,215.02873847188363,6.791594795493978,5.041594795493978,0.02192254924715501,0.6721674621049731,INTERVENE,0.475,244.9848749133996,1.5,0.25,243.2348749133996,RECOVERED
T0002288,320.46,NETWORK_ERROR,0,1,CONTROL,0.7145771668084737,0.1473892003492416,0.7145771668084737,0.741199479985893,0.026622313177419255,0.7145771668084737,0,0,0.0,0.0,0.0,0.0,194.64438904412694,201.89606755283734,7.251678508710398,5.501678508710398,0.026622313177419296,0.7145771668084737,INTERVENE,0.475,228.99339887544343,1.5,0.25,227.24339887544343,NOT_RECOVERED
T0044092,426.11,BANK_DECLINE,1,0,RECLAIM,0.6159666041118295,0.1589933622073571,0.6159666041118295,0.6465624742672464,0.030595870155416982,0.6465624742672464,0,0,0.0,1.5,0.25,-1.75,223.0991002263779,234.18072552351396,11.081625297136043,9.331625297136043,0.030595870155417038,0.6159666041118295,INTERVENE,0.475,262.46952967809165,1.5,0.25,260.71952967809165,NOT_RECOVERED
T0002672,327.4,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6930963973225143,0.0764567383709449,0.6930963973225143,0.7172785766429188,0.024182179320404562,0.7172785766429188,1,1,325.4334921880113,1.5,0.25,323.6834921880113,192.88179641088246,199.61145509395786,6.7296586830753995,4.9796586830753995,0.02418217932040452,0.6930963973225143,INTERVENE,0.475,226.91976048339117,1.5,0.25,225.16976048339117,RECOVERED
T0000191,300.35,NETWORK_ERROR,1,0,RECLAIM,0.7193119745242124,0.1634440851355336,0.7193119745242124,0.7464910392469639,0.027179064722751556,0.7464910392469639,1,1,289.8554559109582,1.5,0.25,288.1054559109582,183.63854881609512,190.57729609215178,6.9387472760566595,5.1887472760566595,0.02717906472275158,0.7193119745242124,INTERVENE,0.475,216.0453515483472,1.5,0.25,214.2953515483472,RECOVERED
T0044793,386.63,BANK_DECLINE,1,0,RECLAIM,0.6296515724464549,0.1189050187339595,0.6296515724464549,0.6579644932538571,0.02831292080740222,0.6579644932538571,0,0,0.0,1.5,0.25,-1.75,206.92585933672692,216.23049022272792,9.304630886001007,7.554630886001007,0.02831292080740225,0.6296515724464549,INTERVENE,0.475,243.44218745497284,1.5,0.25,241.69218745497284,NOT_RECOVERED
T0019367,280.39,INSUFFICIENT_FUNDS,0,1,CONTROL,0.73324815402584,0.2116898496879784,0.73324815402584,0.7621105118708946,0.028862357845054643,0.73324815402584,0,0,0.0,0.0,0.0,0.0,174.75613242120946,181.6349414599581,6.878809038748642,5.128809038748642,0.028862357845054625,0.73324815402584,INTERVENE,0.475,205.59544990730527,1.5,0.25,203.84544990730527,NOT_RECOVERED
T0025822,249.46,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7541355664968006,0.2871242825806788,0.7541355664968006,0.7856614143855432,0.031525847888742575,0.7856614143855432,1,1,199.83167002739415,1.5,0.25,198.08167002739415,159.9076596555481,166.59243196772496,6.684772312176875,4.934772312176875,0.03152584788874253,0.7541355664968006,INTERVENE,0.475,188.12665841829187,1.5,0.25,186.37665841829187,RECOVERED
T0019001,250.75,NETWORK_ERROR,1,0,RECLAIM,0.7511420809734314,0.2760601505960494,0.7511420809734314,0.7822748149161836,0.031132733942752178,0.7822748149161836,1,1,221.13864465521362,1.5,0.25,219.38864465521362,160.0965452834747,166.73209836419807,6.635553080723355,4.885553080723355,0.031132733942752122,0.7511420809734314,INTERVENE,0.475,188.34887680408792,1.5,0.25,186.59887680408792,RECOVERED
T0005658,628.72,BANK_DECLINE,1,0,RECLAIM,0.4926387649621142,0.5043599470745277,0.4926387649621142,0.543092605806794,0.0504538408446798,0.543092605806794,1,1,564.3040086112692,1.5,0.25,562.5540086112692,263.2720676609334,290.2352056544204,26.96313799348701,25.21313799348701,0.05045384084467974,0.4926387649621142,INTERVENE,0.475,309.73184430698046,1.5,0.25,307.98184430698046,RECOVERED
T0001558,374.45,BANK_DECLINE,1,0,RECLAIM,0.6074982726317064,0.1835276053549236,0.6074982726317064,0.6394945753305683,0.03199630269886189,0.6394945753305683,1,1,355.30760027964266,1.5,0.25,353.55760027964266,193.3560689589011,203.5399321726516,10.183863213750499,8.433863213750499,0.031996302698861834,0.6074982726317064,INTERVENE,0.475,227.47772818694247,1.5,0.25,225.72772818694247,RECOVERED
T0016052,338.92,BANK_DECLINE,0,1,CONTROL,0.6320861709968552,0.1117111420111707,0.6320861709968552,0.6599901564024679,0.027903985405612786,0.6320861709968552,0,0,0.0,0.0,0.0,0.0,182.09264831311603,190.13128423673575,8.038635923619722,6.288635923619722,0.027903985405612754,0.6320861709968552,INTERVENE,0.475,214.22664507425412,1.5,0.25,212.47664507425412,NOT_RECOVERED
T0041575,357.06,BANK_DECLINE,1,0,RECLAIM,0.6134911668091936,0.1661854870095354,0.6134911668091936,0.6444973228863009,0.031006156077107327,0.6444973228863009,1,1,273.52487298445203,1.5,0.25,271.77487298445203,186.19518261775704,195.60558199331518,9.410399375558143,7.660399375558143,0.03100615607710731,0.6134911668091936,INTERVENE,0.475,219.05315602089067,1.5,0.25,217.30315602089067,RECOVERED
T0017955,279.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6627909512122709,0.0191063598791388,0.6627909512122709,0.6854530541144027,0.022662102902131775,0.6854530541144027,0,0,0.0,1.5,0.25,-1.75,157.44565906499938,162.82903027834934,5.38337121334996,3.6333712133499603,0.022662102902131765,0.6627909512122709,INTERVENE,0.475,185.2301871352934,1.5,0.25,183.4801871352934,NOT_RECOVERED
T0039103,242.71,NETWORK_ERROR,1,0,RECLAIM,0.7030549123420072,0.1089712981908612,0.7030549123420072,0.7283516988286257,0.025296786486618483,0.7283516988286257,0,0,0.0,1.5,0.25,-1.75,145.0426891083493,150.2615046992914,5.218815590942114,3.468815590942114,0.025296786486618497,0.7030549123420072,INTERVENE,0.475,170.63845777452858,1.5,0.25,168.88845777452858,NOT_RECOVERED
T0015600,230.4,NETWORK_ERROR,0,1,CONTROL,0.7119898576148533,0.1386837763911752,0.7119898576148533,0.7383109825359364,0.026321124921083072,0.7119898576148533,0,0,0.0,0.0,0.0,0.0,139.43609371529288,144.5908228198378,5.154729104544913,3.404729104544913,0.02632112492108302,0.7119898576148533,INTERVENE,0.475,164.0424631944622,1.5,0.25,162.2924631944622,NOT_RECOVERED
T0014645,304.35,BANK_DECLINE,0,1,CONTROL,0.6191128500705947,0.1498269893365009,0.6191128500705947,0.6491861148382664,0.030073264767671692,0.6191128500705947,1,1,218.08594509722215,0.0,0.0,218.08594509722215,160.16294653113766,167.94282494337241,7.779878412234751,6.029878412234751,0.030073264767671734,0.6191128500705947,INTERVENE,0.475,188.4269959189855,1.5,0.25,186.6769959189855,RECOVERED
T0035860,243.65,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6873021742960925,0.057810036593008,0.6873021742960925,0.7108480498424147,0.023545875546322148,0.6873021742960925,1,1,196.01222570161514,0.0,0.0,196.01222570161514,142.3419985521565,147.2184082424887,4.876409690332196,3.1264096903321956,0.02354587554632212,0.6873021742960925,INTERVENE,0.475,167.46117476724294,1.5,0.25,165.71117476724294,RECOVERED
T0004475,429.62,BANK_DECLINE,0,1,CONTROL,0.5252073570148502,0.4146572724580477,0.5252073570148502,0.5704846767799426,0.045277319765092416,0.5252073570148502,0,0,0.0,0.0,0.0,0.0,191.79364701261196,208.3278828124691,16.534235799857157,14.784235799857157,0.04527731976509239,0.5252073570148502,INTERVENE,0.475,225.63958472072,1.5,0.25,223.88958472072,NOT_RECOVERED
T0028832,257.66,BANK_DECLINE,0,1,CONTROL,0.6557131518809832,0.040787365942846,0.6557131518809832,0.6795986230325769,0.023885471151593674,0.6557131518809832,0,0,0.0,0.0,0.0,0.0,143.60839310660603,148.83957402898773,5.2311809223816965,3.4811809223816965,0.023885471151593656,0.6557131518809832,INTERVENE,0.475,168.95105071365415,1.5,0.25,167.20105071365415,NOT_RECOVERED
T0029260,302.98,BANK_DECLINE,1,0,RECLAIM,0.6062854840378373,0.1870255766137859,0.6062854840378373,0.6384816430441334,0.03219615900629602,0.6384816430441334,1,1,248.11967517724923,1.5,0.25,246.36967517724923,156.13851956071636,164.43009297808482,8.291573417368454,6.541573417368454,0.03219615900629606,0.6062854840378373,INTERVENE,0.475,183.692375953784,1.5,0.25,181.942375953784,RECOVERED
T0017251,208.77,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7042183047976118,0.1128102078447517,0.7042183047976118,0.7296471234827092,0.025428818685097387,0.7296471234827092,0,0,0.0,1.5,0.25,-1.75,124.9667071687078,129.47916547406243,4.512458305354627,2.7624583053546274,0.025428818685097415,0.7042183047976118,INTERVENE,0.475,147.01965549259742,1.5,0.25,145.26965549259742,NOT_RECOVERED
T0016502,492.75,BANK_DECLINE,0,1,CONTROL,0.4837878842409215,0.5287354433684863,0.4837878842409215,0.5356484032440711,0.05186051900314964,0.4837878842409215,1,1,352.44644458411676,0.0,0.0,352.44644458411676,202.62850796575694,224.34963809373863,21.721130127981695,19.971130127981695,0.05186051900314963,0.4837878842409215,INTERVENE,0.475,238.3864799597141,1.5,0.25,236.6364799597141,RECOVERED
