transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank
T0012913,C00284,2026-01-30 02:42:35,3908.95,UPI,FAILED,BANK_DECLINE,37,35.0,2.0,0.945945945945946,1.801111111111111,1,NONE,15.0,15.0,0.0,1982.14,0.0,1.9720857255289737,0.4054054054054054,1,1.801111111111111,303.0905555555556,1.0,88.36,76.21,0.7942,RETRY_NOW,0.5718,2235.23,1.5,2233.73,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,417
T0032633,C00709,2026-01-30 02:49:00,439.8,NETBANKING,FAILED,NETWORK_ERROR,44,40.0,4.0,0.9090909090909092,28.220277777777778,1,NONE,15.0,14.0,1.0,2597.956,0.0666666666666666,0.1692869317263264,0.3409090909090909,1,28.220277777777778,69.05916666666667,1.0,86.3,82.05,0.7759,RETRY_NOW,0.6257,275.18,1.5,273.68,strong historical payment reliability; previous payment succeeded,MEDIUM,2632
T0026626,C00586,2026-01-30 03:45:11,1834.94,UPI,FAILED,NETWORK_ERROR,35,31.0,4.0,0.8857142857142857,41.92666666666667,1,NONE,12.0,10.0,2.0,2009.3066666666664,0.1666666666666666,0.9132204806964924,0.3428571428571428,1,41.92666666666667,131.30333333333334,1.0,81.9,74.4,0.7395,RETRY_NOW,0.5963,1094.23,1.5,1092.73,previous payment succeeded,HIGH,1205
T0023477,C00516,2026-01-30 03:46:00,2021.36,UPI,FAILED,LIMIT_EXCEEDED,56,47.0,9.0,0.8392857142857143,1.4808333333333332,1,NONE,13.0,12.0,1.0,2069.717692307692,0.0769230769230769,0.976635609538722,0.2321428571428571,1,1.4808333333333332,42.31611111111111,1.0,83.28,80.82,0.7482,RETRY_NOW,0.5387,1088.91,1.5,1087.41,previous payment succeeded,HIGH,1216
T0003433,C00079,2026-01-30 04:42:50,2129.34,CARD,FAILED,INSUFFICIENT_FUNDS,62,61.0,1.0,0.9838709677419356,8.908055555555556,1,NONE,20.0,19.0,1.0,2631.963,0.05,0.8090311299968884,0.3225806451612903,1,8.908055555555556,58.64944444444444,1.0,90.66,85.29,0.8145,DELAYED_RETRY,0.6182,1316.37,1.0,1315.37,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,970
T0035662,C00775,2026-01-30 04:43:07,1238.92,UPI,FAILED,INSUFFICIENT_FUNDS,65,62.0,3.0,0.953846153846154,1.0152777777777775,1,NONE,26.0,25.0,1.0,1495.0165384615384,0.0384615384615384,0.8286998625947797,0.4,1,1.0152777777777775,11.7475,1.0,92.13,89.34,0.8247,DELAYED_RETRY,0.6259,775.5,1.0,774.5,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1640
T0021672,C00478,2026-01-30 04:58:01,1842.09,WALLET,FAILED,BANK_DECLINE,77,72.0,5.0,0.935064935064935,0.3866666666666666,1,NONE,20.0,18.0,2.0,1960.608,0.1,0.9395503843705628,0.2597402597402597,1,0.3866666666666666,139.29944444444445,1.0,88.19,86.29,0.7923,RETRY_NOW,0.5705,1050.83,1.5,1049.33,strong historical payment reliability; previous payment succeeded,HIGH,1253
T0013958,C00305,2026-01-30 05:36:45,508.16,UPI,FAILED,INSUFFICIENT_FUNDS,51,50.0,1.0,0.9803921568627452,2.477777777777778,1,NONE,13.0,12.0,1.0,2254.287692307692,0.0769230769230769,0.2254193205836126,0.2549019607843137,1,2.477777777777778,145.525,1.0,87.52,80.82,0.7892,DELAYED_RETRY,0.599,304.39,1.0,303.39,strong historical payment reliability; previous payment succeeded,MEDIUM,2570
T0003568,C00080,2026-01-30 06:00:33,1405.57,CARD,FAILED,BANK_DECLINE,67,61.0,6.0,0.9104477611940298,2.2936111111111117,1,NONE,12.0,11.0,1.0,2973.996666666668,0.0833333333333333,0.4726198975789032,0.1791044776119403,1,2.2936111111111117,118.59388888888888,1.0,84.93,80.24,0.765,RETRY_NOW,0.5508,774.19,1.5,772.69,strong historical payment reliability; previous payment succeeded,MEDIUM,1648
T0022477,C00494,2026-01-30 06:46:18,5179.58,WALLET,FAILED,BANK_DECLINE,50,49.0,1.0,0.98,15.780833333333334,0,BANK_DECLINE,11.0,10.0,1.0,3476.9045454545458,0.0909090909090909,1.489710152316781,0.22,2,25.13583333333333,15.780833333333334,1.0,61.51,79.68,0.5211,RETRY_NOW,0.3752,1943.34,1.5,1941.84,strong historical payment reliability; repeated consecutive failures,HIGH,538
T0016635,C00364,2026-01-30 07:48:12,353.38,UPI,FAILED,PAYMENT_TIMEOUT,24,22.0,2.0,0.9166666666666666,77.09944444444444,0,PAYMENT_TIMEOUT,7.0,6.0,1.0,2594.692857142857,0.1428571428571428,0.1361933837475946,0.2916666666666667,2,91.83111111111111,77.09944444444444,1.0,55.14,53.86,0.467,RETRY_NOW,0.3766,133.08,1.5,131.58,strong historical payment reliability; repeated consecutive failures,LOW,2858
T0041822,C00912,2026-01-30 08:06:29,5935.16,UPI,FAILED,NETWORK_ERROR,38,35.0,3.0,0.9210526315789472,5.173333333333333,1,NONE,15.0,13.0,2.0,3998.142,0.1333333333333333,1.4844795407466769,0.3947368421052631,1,5.173333333333333,42.78888888888889,1.0,85.07,80.38,0.7666,RETRY_NOW,0.6182,3669.03,1.5,3667.53,strong historical payment reliability; previous payment succeeded,HIGH,150
T0045062,C00983,2026-01-30 08:44:07,1254.2,CARD,FAILED,INSUFFICIENT_FUNDS,65,59.0,6.0,0.9076923076923076,9.569444444444445,1,NONE,14.0,12.0,2.0,2456.3592857142858,0.1428571428571428,0.510593058309583,0.2153846153846154,1,9.569444444444445,29.879444444444445,1.0,84.37,82.86,0.7603,DELAYED_RETRY,0.5771,723.76,1.0,722.76,strong historical payment reliability; previous payment succeeded,MEDIUM,1743
T0042729,C00934,2026-01-30 08:44:57,250.34,UPI,FAILED,INSUFFICIENT_FUNDS,63,61.0,2.0,0.9682539682539684,6.8133333333333335,1,NONE,15.0,15.0,0.0,1805.002,0.0,0.1386923670998702,0.238095238095238,1,6.8133333333333335,276.6227777777778,1.0,89.4,80.71,0.8036,DELAYED_RETRY,0.6099,152.69,1.0,151.69,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2836
T0017551,C00385,2026-01-30 08:52:59,584.58,CARD,FAILED,INSUFFICIENT_FUNDS,61,60.0,1.0,0.9836065573770492,2.612222222222222,1,NONE,12.0,12.0,0.0,1625.8583333333331,0.0,0.3595516214512335,0.1967213114754098,1,2.612222222222222,284.52666666666664,1.0,88.79,78.57,0.7995,DELAYED_RETRY,0.6068,354.74,1.0,353.74,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2473
T0025344,C00557,2026-01-30 08:53:21,1382.19,CARD,FAILED,LIMIT_EXCEEDED,45,44.0,1.0,0.9777777777777776,15.3175,1,NONE,10.0,9.0,1.0,1976.027,0.1,0.6994793087341418,0.2222222222222222,1,15.3175,132.12222222222223,1.0,85.9,79.14,0.7761,RETRY_NOW,0.5588,772.36,1.5,770.86,strong historical payment reliability; previous payment succeeded,MEDIUM,1656
T0038902,C00846,2026-01-30 09:13:53,992.62,WALLET,FAILED,BANK_DECLINE,49,41.0,8.0,0.8367346938775511,1.7247222222222225,1,NONE,12.0,9.0,3.0,1765.9566666666667,0.25,0.5620862724075902,0.2448979591836734,1,1.7247222222222225,131.90805555555556,1.0,79.39,83.57,0.717,RETRY_NOW,0.5162,512.43,1.5,510.93,elevated recent failure rate; previous payment succeeded,MEDIUM,2126
T0012708,C00279,2026-01-30 10:13:46,1837.67,UPI,FAILED,NETWORK_ERROR,52,48.0,4.0,0.9230769230769232,0.9772222222222222,1,NONE,13.0,12.0,1.0,1679.6961538461535,0.0769230769230769,1.0940490610710272,0.25,1,0.9772222222222222,116.38722222222222,1.0,85.8,80.82,0.7726,RETRY_NOW,0.623,1144.91,1.5,1143.41,strong historical payment reliability; previous payment succeeded,HIGH,1136
T0035393,C00770,2026-01-30 10:26:05,560.34,CARD,FAILED,BANK_DECLINE,25,24.0,1.0,0.96,6.886111111111111,1,NONE,8.0,8.0,0.0,1709.78625,0.0,0.3277251761733374,0.32,1,6.886111111111111,460.13138888888886,1.0,84.78,53.21,0.7662,RETRY_NOW,0.5517,309.12,1.5,307.62,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2560
T0013303,C00291,2026-01-30 10:28:35,1956.09,NETBANKING,FAILED,PAYMENT_TIMEOUT,41,38.0,3.0,0.926829268292683,2.6261111111111117,1,NONE,10.0,10.0,0.0,3469.099,0.0,0.5638611062987825,0.2439024390243902,1,2.6261111111111117,183.49722222222223,1.0,86.38,77.14,0.7774,RETRY_NOW,0.6269,1226.26,1.5,1224.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1056
T0013230,C00290,2026-01-30 10:43:55,1781.42,UPI,FAILED,NETWORK_ERROR,62,60.0,2.0,0.967741935483871,16.688055555555554,1,NONE,15.0,15.0,0.0,1305.24,0.0,1.3648217952253991,0.2419354838709677,1,16.688055555555554,694.3277777777778,1.0,89.39,80.71,0.8035,RETRY_NOW,0.6479,1154.26,1.5,1152.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1128
T0021785,C00479,2026-01-30 10:50:17,1216.93,NETBANKING,FAILED,INSUFFICIENT_FUNDS,61,58.0,3.0,0.9508196721311476,21.44305555555556,1,NONE,17.0,15.0,2.0,1941.6776470588236,0.1176470588235294,0.6267415200681522,0.2786885245901639,1,21.44305555555556,132.71722222222223,1.0,87.24,84.5,0.7855,DELAYED_RETRY,0.5962,725.53,1.0,724.53,strong historical payment reliability; previous payment succeeded,MEDIUM,1737
T0031863,C00692,2026-01-30 11:37:39,1016.27,NETBANKING,FAILED,NETWORK_ERROR,51,49.0,2.0,0.9607843137254902,17.428333333333335,1,NONE,12.0,12.0,0.0,2404.8716666666664,0.0,0.4225880383083505,0.2352941176470588,1,17.428333333333335,694.9625,1.0,88.11,78.57,0.7929,RETRY_NOW,0.6394,649.8,1.5,648.3,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1874
T0031653,C00686,2026-01-30 11:39:26,3183.92,CARD,FAILED,BANK_DECLINE,40,39.0,1.0,0.975,16.07111111111111,1,NONE,5.0,5.0,0.0,2526.648,0.0,1.260135958788086,0.125,1,16.07111111111111,382.7525,1.0,86.04,73.57,0.7771,RETRY_NOW,0.5595,1781.44,1.5,1779.94,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,618
T0029832,C00649,2026-01-30 11:58:29,1075.92,UPI,FAILED,BANK_DECLINE,41,41.0,0.0,1.0,6.997777777777777,1,NONE,11.0,11.0,0.0,2004.028181818182,0.0,0.5368786775362894,0.2682926829268293,1,6.997777777777777,-1.0,1.0,88.93,77.86,0.8014,RETRY_NOW,0.577,620.81,1.5,619.31,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1935
T0002774,C00065,2026-01-30 11:58:56,668.68,UPI,FAILED,INSUFFICIENT_FUNDS,22,19.0,3.0,0.8636363636363636,56.97111111111112,1,NONE,4.0,3.0,1.0,782.7775,0.25,0.8542401895813305,0.1818181818181818,1,56.97111111111112,58.60472222222222,1.0,75.09,50.86,0.6839,DELAYED_RETRY,0.5191,347.1,1.0,346.1,elevated recent failure rate; previous payment succeeded,MEDIUM,2490
T0031133,C00677,2026-01-30 12:27:13,1002.89,CARD,FAILED,BANK_DECLINE,65,62.0,3.0,0.953846153846154,25.95138888888889,0,BANK_DECLINE,16.0,15.0,1.0,1432.169375,0.0625,0.7002593530531261,0.2461538461538461,2,37.83555555555556,25.95138888888889,1.0,63.08,82.68,0.5323,RETRY_NOW,0.3833,384.36,1.5,382.86,strong historical payment reliability; repeated consecutive failures,MEDIUM,2396
T0037318,C00810,2026-01-30 12:30:03,2936.81,UPI,FAILED,NETWORK_ERROR,46,44.0,2.0,0.9565217391304348,6.524166666666667,1,NONE,15.0,14.0,1.0,1882.832,0.0666666666666666,1.5597833476380265,0.3260869565217391,1,6.524166666666667,188.55972222222223,1.0,87.72,82.05,0.7896,RETRY_NOW,0.6367,1869.97,1.5,1868.47,strong historical payment reliability; previous payment succeeded,HIGH,576
T0042034,C00918,2026-01-30 13:15:27,802.35,UPI,FAILED,BANK_DECLINE,36,31.0,5.0,0.8611111111111112,24.863333333333333,1,NONE,7.0,7.0,0.0,1573.695714285714,0.0,0.5098507879994953,0.1944444444444444,1,24.863333333333333,274.9891666666667,1.0,82.83,69.0,0.7457,RETRY_NOW,0.5369,430.78,1.5,429.28,low recent failure rate; previous payment succeeded,MEDIUM,2297
T0010444,C00227,2026-01-30 13:20:39,1257.78,NETBANKING,FAILED,PAYMENT_TIMEOUT,64,55.0,9.0,0.859375,20.77888888888889,1,NONE,16.0,15.0,1.0,2793.201875,0.0625,0.4503004280705633,0.25,1,20.77888888888889,186.1383333333333,1.0,85.25,82.68,0.765,RETRY_NOW,0.6169,775.92,1.5,774.42,previous payment succeeded,MEDIUM,1641
T0021693,C00478,2026-01-30 13:21:05,1025.58,WALLET,FAILED,NETWORK_ERROR,78,72.0,6.0,0.9230769230769232,8.384444444444444,0,BANK_DECLINE,21.0,18.0,3.0,1954.9642857142856,0.1428571428571428,0.5246029339227972,0.2692307692307692,2,8.77111111111111,8.384444444444444,1.0,62.34,87.86,0.5249,RETRY_NOW,0.4233,434.11,1.5,432.61,strong historical payment reliability; repeated consecutive failures,MEDIUM,2289
T0036348,C00791,2026-01-30 13:38:07,2837.8,WALLET,FAILED,PAYMENT_TIMEOUT,20,16.0,4.0,0.8,11.89222222222222,1,NONE,6.0,6.0,0.0,1369.285,0.0,2.072468478074324,0.3,1,11.89222222222222,378.8197222222222,1.0,78.64,44.29,0.7091,RETRY_NOW,0.5718,1622.71,1.5,1621.21,low recent failure rate; previous payment succeeded,HIGH,722
T0032053,C00696,2026-01-30 14:15:22,1662.26,UPI,FAILED,BANK_DECLINE,67,63.0,4.0,0.9402985074626866,12.79888888888889,1,NONE,18.0,16.0,2.0,1926.2366666666665,0.1111111111111111,0.862957303619666,0.2686567164179104,1,12.79888888888889,24.81138888888889,1.0,87.42,85.08,0.7864,RETRY_NOW,0.5662,941.18,1.5,939.68,strong historical payment reliability; previous payment succeeded,MEDIUM,1389
T0011105,C00241,2026-01-30 14:34:56,1332.24,CARD,FAILED,INSUFFICIENT_FUNDS,21,18.0,3.0,0.8571428571428571,0.1686111111111111,1,NONE,4.0,4.0,0.0,2628.29,0.0,0.5068847045036887,0.1904761904761904,1,0.1686111111111111,404.8275,1.0,79.77,44.36,0.721,DELAYED_RETRY,0.5472,729.05,1.0,728.05,low recent failure rate; previous payment succeeded,MEDIUM,1726
T0002619,C00060,2026-01-30 14:36:23,2613.36,UPI,FAILED,BANK_DECLINE,29,28.0,1.0,0.9655172413793104,32.46666666666667,1,NONE,8.0,8.0,0.0,2134.60125,0.0,1.22428486350788,0.2758620689655172,1,32.46666666666667,372.0211111111111,1.0,85.45,59.21,0.7719,RETRY_NOW,0.5558,1452.42,1.5,1450.92,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,852
T0023544,C00517,2026-01-30 14:56:31,2892.62,CARD,FAILED,INSUFFICIENT_FUNDS,35,29.0,6.0,0.8285714285714286,14.5075,1,NONE,8.0,8.0,0.0,1655.265,0.0,1.7475268310512215,0.2285714285714285,1,14.5075,388.5747222222223,1.0,82.09,68.21,0.7381,DELAYED_RETRY,0.5602,1620.5,1.0,1619.5,low recent failure rate; previous payment succeeded,HIGH,726
T0010518,C00228,2026-01-30 14:56:41,1385.67,CARD,FAILED,LIMIT_EXCEEDED,46,40.0,6.0,0.8695652173913043,5.536111111111111,1,NONE,12.0,10.0,2.0,1880.6275000000005,0.1666666666666666,0.7368125798436957,0.2608695652173913,1,5.536111111111111,44.63,1.0,82.04,81.9,0.7398,RETRY_NOW,0.5327,738.09,1.5,736.59,previous payment succeeded,MEDIUM,1712
T0039259,C00855,2026-01-30 15:09:19,717.35,NETBANKING,FAILED,NETWORK_ERROR,86,83.0,3.0,0.9651162790697676,1.4241666666666666,1,NONE,24.0,24.0,0.0,1912.1233333333337,0.0,0.3751588548158504,0.2790697674418604,1,1.4241666666666666,341.81194444444446,1.0,92.52,87.14,0.8284,RETRY_NOW,0.668,479.21,1.5,477.71,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2193
T0018470,C00406,2026-01-30 15:18:37,465.24,CARD,FAILED,NETWORK_ERROR,34,34.0,0.0,1.0,0.3144444444444444,1,NONE,7.0,7.0,0.0,1193.928571428571,0.0,0.3896715524977565,0.2058823529411764,1,0.3144444444444444,-1.0,1.0,86.75,66.0,0.784,RETRY_NOW,0.6322,294.13,1.5,292.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2596
T0025158,C00552,2026-01-30 15:25:18,1069.51,NETBANKING,FAILED,BANK_DECLINE,56,52.0,4.0,0.9285714285714286,11.563611111111111,1,NONE,11.0,8.0,3.0,2090.5654545454545,0.2727272727272727,0.511588861125872,0.1964285714285714,1,11.563611111111111,69.6613888888889,1.0,81.33,83.31,0.7371,RETRY_NOW,0.5307,567.6,1.5,566.1,strong historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,2030
T0013284,C00291,2026-01-30 15:42:04,3109.86,NETBANKING,FAILED,BANK_DECLINE,42,38.0,4.0,0.9047619047619048,5.224722222222222,0,PAYMENT_TIMEOUT,11.0,10.0,1.0,3331.552727272727,0.0909090909090909,0.9334566355627788,0.2619047619047619,2,7.850833333333333,5.224722222222222,1.0,59.25,79.68,0.4992,RETRY_NOW,0.3594,1117.76,1.5,1116.26,strong historical payment reliability; repeated consecutive failures,HIGH,1173
T0002826,C00067,2026-01-30 15:59:11,908.87,CARD,FAILED,BANK_DECLINE,40,35.0,5.0,0.875,17.2675,1,NONE,8.0,7.0,1.0,2838.3612500000004,0.125,0.3202094166131953,0.2,1,17.2675,88.16833333333334,1.0,81.61,78.21,0.7366,RETRY_NOW,0.5304,482.02,1.5,480.52,previous payment succeeded,MEDIUM,2185
T0044586,C00973,2026-01-30 17:32:14,853.36,UPI,FAILED,NETWORK_ERROR,58,51.0,7.0,0.8793103448275862,22.2075,1,NONE,15.0,14.0,1.0,1804.116,0.0666666666666666,0.4730072789111121,0.2586206896551724,1,22.2075,48.88472222222222,1.0,85.4,82.05,0.7672,RETRY_NOW,0.6187,527.95,1.5,526.45,previous payment succeeded,MEDIUM,2107
T0033203,C00722,2026-01-30 17:35:01,2602.25,CARD,FAILED,INSUFFICIENT_FUNDS,62,59.0,3.0,0.9516129032258064,8.622777777777777,1,NONE,13.0,13.0,0.0,1285.706923076923,0.0,2.0239838125568754,0.2096774193548387,1,8.622777777777777,195.42166666666665,1.0,88.19,79.29,0.7931,DELAYED_RETRY,0.602,1566.46,1.0,1565.46,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,774
T0019048,C00418,2026-01-30 17:47:00,1620.69,NETBANKING,FAILED,NETWORK_ERROR,68,63.0,5.0,0.9264705882352942,2.3519444444444444,1,NONE,14.0,12.0,2.0,1763.1228571428571,0.1428571428571428,0.9192155801475628,0.2058823529411764,1,2.3519444444444444,54.11888888888889,1.0,84.94,82.86,0.7658,RETRY_NOW,0.6175,1000.84,1.5,999.34,strong historical payment reliability; previous payment succeeded,MEDIUM,1313
T0012678,C00278,2026-01-30 18:20:10,2000.63,NETBANKING,FAILED,NETWORK_ERROR,52,44.0,8.0,0.8461538461538461,6.189444444444445,1,NONE,12.0,8.0,4.0,1470.7624999999998,0.3333333333333333,1.3602672083358125,0.2307692307692307,1,6.189444444444445,37.814166666666665,1.0,78.0,85.24,0.7063,RETRY_NOW,0.5696,1139.48,1.5,1137.98,elevated recent failure rate; previous payment succeeded,HIGH,1145
T0028127,C00616,2026-01-30 18:33:37,1186.97,UPI,FAILED,LIMIT_EXCEEDED,40,37.0,3.0,0.925,11.212222222222222,1,NONE,11.0,11.0,0.0,2231.080909090909,0.0,0.5320156679049576,0.275,1,11.212222222222222,300.4872222222222,1.0,86.68,77.86,0.7797,RETRY_NOW,0.5614,666.35,1.5,664.85,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1846
T0000828,C00018,2026-01-30 18:58:22,2642.4,NETBANKING,FAILED,INSUFFICIENT_FUNDS,69,65.0,4.0,0.9420289855072465,22.15861111111111,1,NONE,13.0,13.0,0.0,3706.460769230769,0.0,0.7129172988787355,0.1884057971014492,1,22.15861111111111,330.42944444444447,1.0,87.9,79.29,0.7903,DELAYED_RETRY,0.5998,1585.01,1.0,1584.01,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,754
T0005870,C00129,2026-01-30 19:17:19,892.17,UPI,FAILED,NETWORK_ERROR,57,54.0,3.0,0.9473684210526316,12.352777777777778,1,NONE,15.0,15.0,0.0,3911.9086666666662,0.0,0.2280651405801396,0.2631578947368421,1,12.352777777777778,316.955,1.0,88.78,80.71,0.7976,RETRY_NOW,0.6432,573.83,1.5,572.33,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2018
T0038937,C00847,2026-01-30 19:21:52,3994.8,CARD,FAILED,INSUFFICIENT_FUNDS,38,36.0,2.0,0.9473684210526316,33.789722222222224,1,NONE,7.0,7.0,0.0,2403.042857142857,0.0,1.6623923240177634,0.1842105263157894,1,33.789722222222224,284.5725,1.0,85.67,72.0,0.7727,DELAYED_RETRY,0.5865,2342.87,1.0,2341.87,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,382
T0016684,C00366,2026-01-30 19:56:52,1590.93,UPI,FAILED,INSUFFICIENT_FUNDS,41,40.0,1.0,0.975609756097561,7.53,1,NONE,9.0,9.0,0.0,1627.8644444444444,0.0,0.9773111056203152,0.2195121951219512,1,7.53,519.1408333333334,1.0,87.48,76.43,0.7886,DELAYED_RETRY,0.5985,952.25,1.0,951.25,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1376
T0030965,C00674,2026-01-30 20:18:55,2337.41,CARD,FAILED,NETWORK_ERROR,49,46.0,3.0,0.9387755102040816,28.30583333333333,1,NONE,6.0,6.0,0.0,4256.258333333334,0.0,0.5491701435728955,0.1224489795918367,1,28.30583333333333,323.85277777777776,1.0,85.31,74.29,0.7694,RETRY_NOW,0.6204,1450.23,1.5,1448.73,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,857
T0009174,C00199,2026-01-30 20:24:00,2028.7,UPI,FAILED,NETWORK_ERROR,37,35.0,2.0,0.945945945945946,47.013888888888886,1,NONE,8.0,6.0,2.0,1490.6625,0.25,1.3609385088844723,0.2162162162162162,1,47.013888888888886,57.39388888888889,1.0,80.86,76.21,0.7342,RETRY_NOW,0.5921,1201.11,1.5,1199.61,strong historical payment reliability; elevated recent failure rate; previous payment succeeded,HIGH,1084
T0042165,C00921,2026-01-30 20:37:06,682.19,UPI,FAILED,NETWORK_ERROR,45,44.0,1.0,0.9777777777777776,4.345555555555555,1,NONE,13.0,13.0,0.0,2879.0915384615387,0.0,0.2369462696432822,0.2888888888888888,1,4.345555555555555,678.9055555555556,1.0,88.98,79.29,0.8007,RETRY_NOW,0.6457,440.48,1.5,438.98,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2277
T0039884,C00869,2026-01-30 20:46:35,2764.79,CARD,FAILED,LIMIT_EXCEEDED,45,42.0,3.0,0.9333333333333332,36.375277777777775,1,NONE,8.0,8.0,0.0,1431.4575,0.0,1.93145098614524,0.1777777777777777,1,36.375277777777775,410.4002777777778,1.0,85.86,75.71,0.7735,RETRY_NOW,0.5569,1539.77,1.5,1538.27,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,789
T0016319,C00357,2026-01-30 20:46:43,1856.13,CARD,FAILED,LIMIT_EXCEEDED,37,34.0,3.0,0.918918918918919,2.3652777777777776,1,NONE,15.0,13.0,2.0,2587.366666666667,0.1333333333333333,0.717381894075057,0.4054054054054054,1,2.3652777777777776,21.22,1.0,84.88,78.88,0.765,RETRY_NOW,0.5508,1022.36,1.5,1020.86,strong historical payment reliability; previous payment succeeded,HIGH,1280
T0019367,C00426,2026-01-30 21:03:20,280.39,CARD,FAILED,INSUFFICIENT_FUNDS,61,57.0,4.0,0.9344262295081968,5.956666666666667,1,NONE,18.0,18.0,0.0,1969.9216666666669,0.0,0.1423356089455333,0.2950819672131147,1,5.956666666666667,258.5105555555556,1.0,89.46,82.86,0.8024,DELAYED_RETRY,0.609,170.76,1.0,169.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2810
