fields,field_count,source_unique_keys,target_unique_keys,shared_keys,deterministic_matches,ambiguous_matches,source_coverage,target_coverage,source_unique_rows,target_unique_rows,dataset,dataset_rows,direct_transaction_overlap
timestamp + historical_success_count + historical_success_rate + hours_since_previous_transaction,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + previous_transaction_success,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + previous_failure_reason,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + historical_success_rate + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + previous_transaction_success,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + previous_failure_reason,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + transactions_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + successful_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + failed_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + hours_since_previous_transaction + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + previous_failure_reason,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_transaction_success + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_failure_reason + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_failure_reason + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_failure_reason + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_failure_reason + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + previous_failure_reason + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + transactions_last_7d + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + transactions_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + transactions_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + transactions_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + successful_payments_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + successful_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + successful_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + failed_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + failed_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_count + avg_amount_last_7d + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + hours_since_previous_transaction,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + previous_transaction_success,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + previous_failure_reason,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + historical_success_rate + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + previous_transaction_success,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + previous_failure_reason,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + transactions_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + successful_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + failed_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + hours_since_previous_transaction + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + previous_failure_reason,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_transaction_success + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_failure_reason + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_failure_reason + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_failure_reason + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_failure_reason + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + previous_failure_reason + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + transactions_last_7d + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + transactions_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + transactions_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + transactions_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + successful_payments_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + successful_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + successful_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + failed_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + failed_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_failure_count + avg_amount_last_7d + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + previous_transaction_success,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + previous_failure_reason,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + transactions_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + successful_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + failed_payments_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + hours_since_previous_transaction + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + previous_failure_reason,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_transaction_success + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_failure_reason + transactions_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_failure_reason + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_failure_reason + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_failure_reason + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + previous_failure_reason + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + transactions_last_7d + successful_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + transactions_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + transactions_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + transactions_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + successful_payments_last_7d + failed_payments_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + successful_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + successful_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + failed_payments_last_7d + avg_amount_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + failed_payments_last_7d + failure_rate_last_7d,4,581,2903,581,0,581,0.0,0.0,0,2902,reclaim_causal_experiment_v2.csv,10000,0
timestamp + historical_success_rate + avg_amount_last_7d + failure_rate_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + hours_since_previous_transaction + previous_transaction_success + previous_failure_reason,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
timestamp + hours_since_previous_transaction + previous_transaction_success + transactions_last_7d,4,581,2904,581,0,581,0.0,0.0,0,2904,reclaim_causal_experiment_v2.csv,10000,0
